Linha,R2,RMSE,MAE,MAPE
220,0.9402054851409889,34.15116721815807,23.565179912096163,3.713224456282909e+17
906,0.934317346009629,37.82649694305718,23.845662195548556,2.379950674309481e+17
906,0.941941249449461,35.56351018800122,23.93666664040693,5.382722795276811e+17
456,0.946540562990365,34.42581716643021,23.98641563504479,3.781285142029114e+17
456,0.9347915159924433,38.02105114215341,24.01860344107668,3.5613347525627706e+17
32,0.9667824791221138,36.64387134260495,24.136035186939594,6.719087269559816e+17
711,0.9460655456535333,36.726781179559694,24.346203669046762,4.904649370245382e+17
456,0.9361694457318295,37.61719213356086,24.37213731787925,3.0481780671893485e+17
114,0.9427280927424415,38.06216707738024,24.46471564278016,2.4251216143037725e+17
79,0.912228856765918,36.55858739762765,24.536148838773393,5.087888093173607e+17
406,0.9550088618847834,38.26816138629379,24.804110877717914,3.457089493856655e+17
79,0.8976507461551191,39.47806605439445,24.813689456684838,1.756186570108786e+17
79,0.8977622850511209,39.456548847045966,24.92513921472792,1.4763315491506714e+17
220,0.9204367743206651,39.39408968946275,25.41138533302976,3.480561514857898e+17
79,0.9056834240547617,37.89723648659294,25.57860297038028,5.20049541794846e+17
406,0.9338420287514139,46.40504483584741,25.799696969696967,2.994563576275619e+17
711,0.9314551663898385,41.40350293101145,25.85339473659554,3.969067929537444e+17
406,0.9351551213492404,45.942216921038394,25.888624633431085,3.971364839736246e+17
220,0.9239666868837421,38.510294145575145,25.941699161054,2.7848174448111696e+17
355,0.9673915290441437,46.20971194487908,25.976441674812637,3.4272371152561094e+17
220,0.9194585685095713,39.635519093831654,26.009877856910116,3.23095696098949e+17
101,0.9530533284439198,44.55291614250647,26.294689272192347,7.160911624238668e+17
70,0.9444514593073576,42.5848669914058,26.3668638680771,6.467464280836458e+17
711,0.92976017973035,41.912292716560096,26.39736237955593,3.2877853738827936e+17
31,0.9327987905699716,48.82716095692841,26.53798404105239,3.781316538895249e+17
31,0.9302960140287061,49.72808501922091,26.617146371549598,3.395690954313674e+17
711,0.937148007330343,39.646901182782436,26.87952534920277,2.924638953657355e+17
29,0.964054511059657,45.62033687989097,27.078599287808963,1.4759450860909e+17
1,0.9590227803477251,47.856008897469536,28.09415199522432,6.961644326594631e+16
31,0.9435442947712871,44.753483658526406,28.40953610308449,4.1192313101029894e+17
70,0.9237235062515997,49.901583688426754,28.620338260891923,2.285229329516897e+17
70,0.9211000328859805,50.7524929028196,28.64809344598054,1.8560744282458954e+17
101,0.9251385184062877,56.26041623987393,28.67261974584555,2.0400910100877437e+17
32,0.9351796594358854,51.18861694245901,28.713435681701807,2.29181037514225e+17
32,0.9317268922557737,52.534254947603394,29.01534479594751,2.360925886768608e+17
101,0.9234242603455928,56.900925739050145,29.48208797653959,3.5064331128089754e+17
355,0.959291273322252,51.63115056113023,29.549680905395185,8.287047002546054e+17
6,0.8873591059298811,55.0247472341141,29.57615351916376,1.328605827631637e+17
77,0.9627314134583115,45.47500898973437,29.580444584089747,2.616985288622578e+17
1,0.9565138137082196,49.29931598251073,29.71356178928152,2.020274772823678e+17
32,0.9493151646688183,45.264399300775466,29.91539768475252,3.41112610234532e+17
70,0.932761101837992,46.85212163279627,29.96917956595376,3.45883591889987e+17
101,0.9381385366786926,51.14272051307894,29.974046782710378,2.5369927970812816e+17
76,0.976874649248999,48.9778026854603,29.98436458333333,9.321190455323746e+16
26,0.9511962809162392,44.97558598696369,30.066762789182143,5.7400864576144376e+16
44,0.9719859479134048,47.99319632164658,30.5474923893311,3.6537057260948864e+17
38,0.9710659556112439,53.18243424758383,30.548250733137827,1.0442026432210544e+17
29,0.9592066033844047,48.599435432986134,31.618759728651117,7.522955882918881e+17
26,0.9504540624408,45.316295140749354,32.071699026481774,5.277728550068076e+17
28,0.9594061035477127,49.953546529355066,32.547843680245535,2.2271964084943805e+17
1,0.9316331619319547,61.814161118767736,33.0589731597557,1.7600243955513994e+17
1,0.9325559346569675,61.39557948261958,33.09667936069208,1.6815619098426355e+17
30,0.965491479994258,54.24865108808138,33.13271200484104,3.039100640039287e+17
712,0.9627667754507571,57.10050129548007,33.31322926829268,2.420300346084916e+17
6,0.8671458028054546,59.758219813341206,33.67929035514586,1.8708543938926803e+17
6,0.8676562004506413,59.643320149674,33.68705455284553,1.8225842773520112e+17
29,0.9407744383820532,58.55862682192903,33.73553499435831,2.281711417945229e+17
6,0.8619905927874981,60.90660006964998,33.89104893730118,2.516938298422312e+17
77,0.9541134082100362,50.45964996862597,33.8953007106864,9.686875773629283e+17
355,0.9488366797583263,57.88251647064125,33.94863559379688,6.785746599770682e+17
29,0.9372116582233261,60.294236080574734,34.55712814783782,2.1473263857982074e+17
26,0.9352044437873535,51.823051534661516,34.599058792925874,6.352835703062594e+16
26,0.9352440428614982,51.80721357746008,34.62494066238421,5.401585905814811e+16
355,0.9197318858688184,72.50026160561013,34.68012132421722,9.369748394816284e+17
26,0.9410659649953568,49.423495691365844,35.312256632256634,2.2464911975797398e+17
355,0.9138979306450715,75.08874374940166,35.3620559783705,8.813576754632356e+17
44,0.9610433297109636,56.59559415713574,35.47189357063664,1.1753740212167255e+18
1,0.9405914018437369,57.622206549744696,35.75128801299261,1.0975628907562592e+17
712,0.9609658886548825,58.46510642325966,35.954492739516624,1.4100264133050744e+18
6,0.845724673426544,64.39590469316416,36.05618326430595,1.9222358209964784e+17
38,0.9657577520709784,57.8555163370066,36.40211898359196,8.25739855531057e+17
28,0.9546107987094341,52.821682150660365,36.44934092453033,9.101924134996412e+17
77,0.9507154501100972,52.2945860892287,36.69155110122852,7.033448691357187e+17
74,0.9619737729330422,73.24821208915766,36.78168882533482,1.7314984502898646e+17
28,0.9498502489529455,55.52267070222696,37.22879963030134,2.831302443443459e+17
77,0.9258186415169551,64.15769074172218,37.334499617947486,6.510245027617855e+17
28,0.949138238672604,55.9154281997471,37.338308932606566,2.86082340677389e+17
76,0.9661289662691361,59.274699186596585,37.34819291182727,7.983925918054676e+17
77,0.9222536321242519,65.68124663429957,37.65990299306429,6.198261317652093e+17
29,0.9456296743285121,56.107027071859534,37.87013610045869,5.168484443615455e+17
3,0.9771629128783691,58.909419625932074,37.90001484349789,1.6909301774199805e+17
45,0.9683777099999529,62.487505736551775,37.996108561197914,1.8180424765276157e+17
24,0.9721931585529766,61.15077511777196,38.07144623655914,1.9814539668455526e+17
30,0.9607456911522281,57.858802981057416,38.50652162154708,1.1419848825934883e+18
712,0.9514356965252588,65.21284966940232,39.22759024390244,4.360758628457507e+17
712,0.9567302023479665,61.55552339404198,39.55083030720352,7.444224674911218e+17
38,0.9401757402261336,76.47197505781159,39.71804175394498,1.6475747250112726e+17
38,0.9415712225238599,75.57480580311656,39.76631561973109,2.3818782306501805e+17
52,0.9468762696591568,61.675313241542085,40.35326611328125,3.866947210516103e+17
42,0.9662154969766877,66.9243273102816,40.6316856584276,2.616402082638156e+17
712,0.9455010985159642,69.08256756801595,41.219049700524415,4.609858216042036e+17
28,0.9446046254244669,58.35427919850844,41.264743410885984,4.826556398811708e+17
42,0.9673478184181431,65.79325134009657,41.44239584161655,8.679691592227907e+17
76,0.9437954493413212,76.35559628132967,41.861713572339625,3.267534016486707e+17
45,0.9612851196322592,69.14097378083069,41.98031899283971,8.135289180040308e+17
44,0.9534077790705822,61.89398069020663,42.17266081588662,9.87362926136104e+17
30,0.933513221299918,75.29973066209084,42.27395389377647,5.060858920098014e+17
76,0.9420902630606703,77.50521565978426,42.444830333891375,2.372300424027483e+17
30,0.9329691128179123,75.60721840666464,42.51528360345802,5.811233493310141e+17
74,0.9604580388783401,74.69379274574776,42.84025113863029,9.868664576302804e+17
52,0.9448565492134977,62.836798831590556,43.081982526867606,1.0562577732384536e+18
38,0.9535646500074215,67.37332820015763,43.145686111123894,4.4204920489289414e+17
44,0.922403708999379,79.87524261554447,43.64873188102221,7.47138876614632e+17
30,0.9479056661761136,66.65320255380433,43.97342979601044,8.738451370690031e+17
44,0.919129770292493,81.54288018142911,44.62700544426249,8.582025008550147e+17
76,0.9594556528030254,64.85153933840762,44.67794834072178,4.432665127159785e+17
51,0.9409557631291883,69.2900931225505,44.89793470383275,6.017314384076394e+17
3,0.9685083017636612,69.17711251012706,45.07305592354529,3.974174205942191e+17
41,0.9646050123541645,72.1804385696189,45.60105482984374,2.392450830758125e+17
51,0.9401905699642485,69.73763577333845,46.433031114729,1.1753818001903916e+18
52,0.9200665092954964,75.65392623702166,47.4241081081191,8.619278408031386e+17
42,0.9536399750562311,78.39657285053403,47.46442594861693,4.585241256427982e+17
24,0.9589592711952827,74.29056618867861,47.51923817629846,1.0819952595229809e+18
74,0.9350318159898245,95.74272270516808,48.129418530039025,3.442933431629884e+17
52,0.9180837902893282,76.5864619041403,48.17262648809523,7.224099257744099e+17
74,0.9339639874525035,96.5263380612701,48.279283017113094,3.243830724238172e+17
42,0.95020171933784,81.25169347734298,49.61215580924452,4.037665423441965e+17
24,0.941472892267268,88.71655465674456,49.96850297836272,7.65450744218728e+17
24,0.9418205737448694,88.45265089001151,50.00346348663284,5.237019620897361e+17
45,0.9333704835836695,90.70471470703954,50.138766995402875,3.0492195629509875e+17
51,0.9203141942466123,80.49573537967865,50.201625382153,9.666462570831628e+17
51,0.9316702728025043,74.53962979822198,50.81459587576559,9.056662193858644e+17
45,0.9291510833444029,93.53262822331695,50.98935199265253,2.6214182395481955e+17
52,0.9241536201362474,73.69440394370119,51.236264598504015,7.743045699332188e+17
51,0.9167288193942497,82.28671956244266,51.45025351916376,8.808165049160376e+17
3,0.9619650975466342,76.02484495878396,52.6449450194852,2.72564481985003e+17
41,0.9573446493330516,79.23834429682893,52.808501040590606,1.0033836115384202e+18
45,0.9469950764454921,80.90113923257164,53.41252861721612,4.629770399039596e+17
42,0.9553741796451823,76.91629449879105,53.82981588815691,6.187927407830705e+17
24,0.9472454571480793,84.22791845966833,55.51254337060788,5.62998572733457e+17
74,0.9423634560336095,90.17878416954075,56.28683164236628,6.637515892755517e+17
3,0.9313581596830391,102.13129743843533,56.41134307149772,5.541703735198854e+17
3,0.9296080127697716,103.42511267538195,56.91101933525786,7.773835979356655e+17
41,0.9334607127011468,98.96638489780048,58.07198990951763,4.354337676907812e+17
41,0.9292497512115312,102.0499085001057,59.2429685548941,4.985155373067226e+17
41,0.9373844293711693,96.00410546269711,66.00623453811336,6.66332441510841e+17
