validations_per_hour,validations_per_hour_predicted
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,5.74
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.24
0,0.24
0,0.24
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,3.34
0,2.02
0,2.02
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.25
0,0.25
0,0.21
41,98.11766666666668
57,50.67
663,619.67
1360,1317.15
1249,1219.82
851,906.71
787,816.8
733,653.65
872,758.88
906,797.61
878,797.15
750,773.71
913,929.11
1418,1438.45
1738,1721.42
1648,1441.82
1164,1103.52
710,650.9
550,514.55
466,450.28
143,98.11766666666668
42,31.72666666666667
51,9.52
399,34.05
1077,70.27
993,64.94
605,24.32
618,21.24
516,1.05
554,26.28
766,32.64
767,32.08
836,27.98
958,36.07
1122,106.7
1251,349.18
1161,332.98
926,26.97
569,196.95
370,3.57
426,3.24
195,31.72666666666667
37,126.78733333333334
26,41.88
212,543.59
335,1119.91
345,1102.91
301,813.78
291,678.84
319,640.03
257,717.99
249,795.51
169,805.8
277,736.61
308,840.05
396,1495.11
415,1504.98
438,1498.56
333,1002.5
202,565.15
228,473.18
192,451.5
85,126.78733333333334
10,101.15733333333334
21,34.81
197,395.99
454,700.27
502,837.8
355,683.3
340,531.98
358,477.75
366,640.85
491,755.47
535,675.09
513,563.54
605,544.14
634,778.84
737,728.15
711,684.63
624,638.35
442,469.27
321,402.79
527,407.35
162,101.15733333333334
7,93.98533333333333
21,31.24
168,234.74
280,424.58
331,444.93
260,405.92
339,366.99
327,379.1
330,472.51
330,521.49
364,481.29
317,472.47
367,480.3
462,624.21
556,731.03
672,682.18
471,592.45
557,516.91
369,366.57
216,264.82
96,93.98533333333333
11,102.4677142857143
53,41.17
642,524.74
1399,1260.76
1318,1147.64
943,745.71
808,675.31
726,526.99
938,713.14
955,769.91
974,718.38
802,683.69
941,838.5
1426,1283.49
1790,1579.21
1622,1380.33
1058,1035.8
699,661.3
437,450.66
540,402.55
160,102.4677142857143
46,71.28838095238095
19,42.57
179,634.19
477,1253.23
447,1175.84
