R2,RMSE,MAE
0.8535381076283101,6.286042026745822,4.0104441675005384
0.8474779395094743,6.414772984733063,3.7045373989218326
0.2816338060093573,13.921559981118556,9.141566316192247
0.8440012163730188,6.487473034524317,3.730506660900495
0.28273266440762923,13.910908256525596,9.092768259633653
0.8393356154947291,6.583771763546934,3.778995042356566
0.28273266440762934,13.910908256525593,9.092768259633763
0.8397095075596942,6.576106549369066,3.7625689424723
