validations_per_hour,validations_per_hour_predicted
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
26,46.51416666666666
78,41.89416666666667
485,537.02
977,1159.28
1049,946.75
774,696.16
526,633.98
577,525.55
528,707.15
750,679.46
680,687.32
738,688.34
768,674.38
1013,992.46
1277,1305.35
1136,1181.58
793,716.55
561,652.74
425,493.38
341,326.15
108,46.51416666666666
34,47.62416666666666
42,40.95250000000001
318,281.07
662,710.26
812,730.25
597,659.54
510,501.44
509,485.71
554,534.35
774,637.79
524,514.64
481,488.97
491,490.68
621,658.95
435,649.5
616,674.95
583,470.91
395,317.61
293,304.95
335,320.21
123,47.62416666666666
45,35.82000000000001
20,39.56633333333334
227,122.66
305,252.25
375,299.75
324,251.44
433,261.98
308,261.96
274,257.46
368,249.78
263,259.09
344,258.58
354,272.75
436,369.98
512,537.48
462,517.91
304,319.31
368,305.7
423,252.65
216,141.75
86,35.82000000000001
29,35.28416666666667
71,36.62416666666667
626,520.6
1170,1182.86
926,926.04
708,678.58
601,638.88
590,500.17
771,715.19
693,682.04
681,696.33
708,704.25
758,673.9
1082,948.7
1463,1445.99
1257,1181.93
684,641.44
673,643.13
457,475.7
392,316.68
110,35.28416666666667
23,47.55416666666666
91,41.094166666666666
587,518.74
1283,1172.35
918,915.36
709,677.88
689,639.4
677,503.82
756,687.54
766,674.4
549,705.33
622,705.22
760,674.34
964,991.49
1408,1429.56
1149,1194.22
840,633.44
626,631.71
512,478.63
412,307.53
113,47.55416666666666
19,47.43416666666667
100,41.17416666666667
671,535.59
1185,1169.31
989,973.09
799,679.81
687,629.8
612,508.31
780,684.93
775,676.21
774,701.92
766,669.65
864,652.68
1108,966.39
1452,1314.38
1329,1199.2
725,727.29
624,625.18
549,500.8
314,322.48
109,47.43416666666667
29,47.64416666666667
92,41.42416666666667
653,523.21
1141,1164.47
1158,931.66
706,688.11
593,516.5
605,490.41
685,682.85
838,663.25
705,680.14
721,674.25
693,665.78
1030,1009.21
1479,1277.58
1238,1189.78
901,730.68
645,604.29
362,478.84
401,324.49
123,47.64416666666667
32,45.91416666666667
91,41.75416666666667
589,536.46
1142,1165.78
1038,948.63
817,685.69
678,640.93
625,522.1
696,693.96
760,676.94
643,685.9
705,672.95
851,659.7
1083,998.38
1354,1302.69
1109,1181.99
739,718.78
653,628.63
533,495.2
475,315.84
128,45.91416666666667
43,48.91416666666666
55,41.0825
383,280.88
752,712.21
897,728.74
747,659.63
569,504.47
548,488.21
540,538.39
698,638.63
562,517.17
586,491.47
600,492.82
651,657.03
642,650.44
707,673.68
540,476.26
354,309.57
309,304.89
358,314.72
167,48.91416666666666
18,35.3475
34,35.3475
26,36.908
174,275.06
335,283.51
336,339.81
308,320.52
377,298.95
317,306.58
325,297.53
391,325.88
318,296.8
372,309.96
385,310.65
375,427.65
517,538.04
714,521.7
535,316.46
418,304.36
437,275.07
201,139.9
109,35.3475
13,34.106166666666674
10,34.106166666666674
84,36.79416666666667
621,523.15
1239,1184.3
1093,956.65
794,677.28
633,522.67
543,474.39
719,665.06
813,656.69
718,687.53
724,652.19
788,656.88
1049,971.11
1498,1440.95
1250,1172.94
923,713.57
630,518.05
404,503.7
422,307.87
107,34.106166666666674
17,46.83616666666667
92,41.56416666666667
563,519.6
1146,1173.12
1114,927.36
717,661.04
582,642.43
603,508.81
724,699.67
811,653.45
718,682.49
692,685.91
681,665.22
1108,999.41
1403,1437.43
1256,1181.43
943,698.34
605,646.94
513,466.33
440,301.97
122,46.83616666666667
22,46.77616666666667
91,41.67416666666667
603,524.64
1076,1159.83
960,992.25
742,673.68
577,636.66
452,520.56
699,694.06
789,652.37
652,624.02
716,626.2
739,654.35
992,1008.06
1390,1313.01
1256,1188.01
836,702.84
612,637.08
497,501.71
378,327.41
119,46.77616666666667
28,47.10616666666667
89,41.95416666666667
617,526.95
1188,1143.49
1085,940.53
664,669.19
555,512.87
567,511.11
600,696.23
793,649.68
537,674.2
628,679.39
782,654.2
1087,1001.86
1559,1264.48
1313,1172.87
846,720.35
618,617.69
374,506.3
290,324.48
110,47.10616666666667
31,45.33616666666667
98,42.22416666666667
593,525.8
1300,1172.04
994,938.76
780,659.82
615,642.03
558,516.05
691,685.59
719,660.86
609,689.52
680,689.66
810,656.36
1131,988.3
1346,1296.72
1194,1168.37
792,706.69
608,615.92
527,507.29
444,310.63
128,45.33616666666667
40,48.09616666666667
46,43.38450000000001
354,281.25
686,674.32
835,651.02
701,667.64
570,502.69
497,492.17
527,528.5
715,632.57
571,507.6
565,496.08
485,499.23
768,671.88
637,515.15
582,635.61
532,478.13
325,311.9
323,305.57
347,316.33
127,48.09616666666667
28,36.6815
25,36.6815
11,37.61
191,290.64
294,293.83
331,384.0
308,319.1
316,294.62
246,279.66
302,300.7
390,328.29
277,286.08
387,273.87
134,310.0
199,525.02
371,532.59
425,516.88
271,416.08
296,296.7
266,271.56
168,124.6
85,36.6815
