validations_per_hour,validations_per_hour_predicted
0,0.0
0,10.3
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,4.24
0,0.0
0,11.54
0,10.3
0,0.0
0,0.0
0,14.36
0,0.0
21,49.965
22,90.395
138,147.05
230,335.11
226,362.81
235,299.5
259,313.06
232,275.81
221,310.07
332,336.74
254,271.28
246,307.78
319,315.64
384,404.14
310,484.89
426,391.0
260,353.29
375,357.6
386,279.8
180,247.89
57,49.965
11,42.07666666666666
63,54.528333333333336
533,386.19
1166,925.06
985,701.15
791,561.82
595,430.15
498,375.86
674,538.19
712,648.09
695,533.71
670,538.7
701,688.74
1067,896.47
1553,1199.1
1332,1031.45
887,706.72
664,469.18
494,373.34
369,382.42
87,42.07666666666666
11,44.61666666666666
86,60.165
595,398.7
1216,973.8
1045,833.95
781,634.61
636,520.71
546,402.57
712,553.61
753,688.03
621,536.85
779,542.32
762,687.19
999,954.76
1459,1417.25
1271,1170.29
783,773.42
643,457.16
497,394.13
298,375.0
96,44.61666666666666
18,47.41
82,59.59833333333333
571,387.18
1230,1119.01
803,832.06
894,636.64
691,481.07
600,395.91
664,550.22
751,643.32
714,551.22
721,603.25
720,686.89
1014,959.31
1417,1249.26
1049,1080.8
720,696.97
534,501.76
437,427.07
457,337.26
102,47.41
41,36.910000000000004
79,54.31666666666667
537,392.47
1248,1035.75
1140,819.2
795,677.98
557,500.79
473,390.94
707,520.12
711,613.1
683,537.56
625,556.79
782,691.78
1189,912.45
1398,1245.78
1309,1081.9
705,722.95
604,431.65
462,379.76
378,366.97
125,36.910000000000004
40,51.35
80,78.56333333333333
597,393.37
1292,1072.89
1058,848.73
779,714.03
614,470.07
599,407.3
754,530.01
731,620.54
761,549.39
850,576.66
730,703.96
1167,928.5
1356,1235.74
1244,1052.1
849,727.52
636,449.6
586,388.46
354,377.83
127,51.35
38,33.86
53,57.92166666666666
347,252.61
683,527.63
916,645.59
663,518.0
596,408.73
472,377.96
587,409.96
624,549.45
562,525.18
451,507.87
508,518.27
759,626.2
699,686.38
669,648.18
438,497.24
356,297.47
269,319.9
367,320.14
113,33.86
26,42.18916666666666
17,42.18916666666666
26,83.125
171,143.82
317,332.22
319,359.28
305,303.07
276,306.96
329,256.05
313,310.53
455,349.2
359,305.27
337,315.68
245,300.88
416,398.58
387,499.42
372,450.97
352,358.51
287,376.49
239,316.92
161,159.23
68,42.18916666666666
