validations_per_hour,validations_per_hour_predicted
0,40.48
0,16.73
0,20.99
0,21.74
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
3,45.24
124,128.01
196,289.62
275,290.39
198,164.51
267,165.1
210,145.33
290,164.49
267,295.26
154,192.21
246,282.38
281,284.72
309,287.2
326,330.3
300,283.24
374,276.87
311,145.67
308,134.18
182,105.44
86,35.475
23,41.6
9,41.4
118,399.3
284,693.85
321,663.0
273,488.9
228,445.65
176,439.61
165,454.66
173,482.47
200,449.48
241,450.08
280,473.93
388,674.3
377,867.69
310,831.85
292,433.75
160,242.7
159,234.77
277,276.95
98,41.6
39,42.75
52,44.57
447,418.72
972,727.22
1103,694.07
606,492.97
400,454.24
427,450.6
437,460.6
543,512.99
481,456.96
530,472.08
637,477.27
985,713.27
1233,976.89
846,804.59
421,443.29
153,241.16
120,224.57
197,273.64
84,42.75
14,44.33
54,46.43
438,456.41
916,726.66
976,711.67
604,501.68
436,401.8
428,397.98
386,458.39
539,470.84
445,477.34
520,479.5
643,482.11
957,671.73
1238,973.3
938,761.53
415,446.42
176,249.66
166,220.85
199,275.13
96,44.33
27,44.07
61,48.42
503,423.65
898,722.5
946,690.56
601,489.24
347,422.57
381,420.5
402,464.1
544,482.61
490,451.74
484,470.62
691,476.32
912,676.33
1299,987.13
988,817.41
429,435.54
199,235.96
160,227.08
183,263.72
110,44.07
29,53.248000000000005
56,44.485
510,469.34
992,720.98
1111,754.97
616,507.13
437,478.19
371,480.27
408,464.77
583,496.1
528,473.18
581,467.28
719,484.75
1067,720.53
1172,1018.51
931,773.78
497,451.42
213,257.78
166,226.85
211,269.26
119,53.248000000000005
30,53.2825
39,46.46
348,261.58
704,574.84
830,508.46
616,451.62
496,329.18
398,325.87
500,447.29
597,453.2
496,416.85
525,339.04
610,465.39
660,475.43
497,446.44
493,351.77
507,304.11
300,173.03
241,133.5
394,133.0
159,53.2825
53,64.7225
9,71.42
117,127.28
252,260.65
267,304.21
234,167.46
247,250.05
207,168.12
226,187.96
314,317.55
178,248.43
255,252.52
287,256.02
348,273.28
348,344.19
283,268.92
354,270.65
318,147.84
253,156.91
164,114.41
100,64.7225
29,55.07333333333334
51,44.0
506,441.04
989,682.63
952,635.97
591,486.85
465,460.36
422,444.59
431,462.75
539,482.18
468,459.52
499,452.92
667,474.59
969,669.17
1236,984.79
895,835.24
395,436.56
192,236.94
174,223.12
198,273.41
89,55.07333333333334
12,53.64333333333334
56,45.04
528,415.47
987,685.11
1005,619.58
600,488.11
395,449.8
406,422.83
424,465.92
537,480.52
495,458.56
493,477.88
658,479.88
890,674.71
1349,967.27
939,809.43
382,447.14
203,235.07
143,219.36
215,268.28
100,53.64333333333334
25,44.81
45,46.17
543,454.4
983,678.72
894,619.3
551,511.75
411,408.92
415,406.7
443,456.19
522,465.56
506,482.36
448,466.93
775,481.88
973,645.97
1309,964.64
923,814.09
463,447.37
184,253.22
136,215.54
246,277.01
101,44.81
27,22.212
53,39.33
53,39.33
503,409.51
503,409.51
920,731.78
920,731.78
1026,627.43
1026,627.43
582,501.22
582,501.22
395,417.0
395,417.0
394,411.49
394,411.49
433,438.65
433,438.65
517,455.5
517,455.5
454,455.77
454,455.77
529,450.17
529,450.17
661,457.54
661,457.54
930,659.98
930,659.98
1219,859.64
1219,859.64
882,727.71
882,727.71
486,432.65
486,432.65
225,227.51
225,227.51
151,212.26
151,212.26
246,256.52
246,256.52
115,22.212
115,22.212
30,74.34133333333334
30,74.34133333333334
29,68.848
306,272.77
561,579.54
776,511.01
610,400.69
443,335.92
426,320.29
506,428.89
547,469.65
458,346.22
453,352.85
619,466.54
578,499.66
556,483.15
453,323.17
476,268.45
279,124.87
168,124.67
359,131.05
195,74.93133333333333
45,38.82
6,70.88
133,126.59
188,249.41
232,257.47
214,149.24
222,171.79
292,170.3
284,188.35
314,265.16
260,175.24
265,244.29
336,254.2
206,256.54
190,291.01
154,256.09
244,245.43
183,135.93
180,144.71
194,99.65
99,38.82
