validations_per_hour,validations_per_hour_predicted
0,14.9425
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
3,11.51
124,55.68
196,92.36
275,98.09
198,58.59
267,53.69
210,53.2
290,52.78
267,53.73
154,52.82
246,57.9
281,88.61
309,88.01
326,85.72
300,80.64
374,81.41
311,48.52
308,51.86
182,51.89
86,16.6325
23,15.8125
9,11.333333333333332
118,75.79
284,184.94
321,239.18
273,124.79
228,111.57
176,90.96
165,89.49
173,95.98
200,111.03
241,110.49
280,238.15
388,164.05
377,232.33
310,253.98
292,105.22
160,78.96
159,61.28
277,63.23
98,15.8125
39,15.4225
52,12.46
447,157.11
972,385.62
1103,446.95
606,257.84
400,249.72
427,238.64
437,235.16
543,233.08
481,244.76
530,251.0
637,292.08
985,449.25
1233,491.11
846,321.05
421,113.68
153,81.74
120,61.96
197,62.83
84,15.4225
14,16.885833333333334
54,12.14
438,150.88
916,386.14
976,446.13
604,251.2
436,237.32
428,174.35
386,163.27
539,172.82
445,234.79
520,251.46
643,318.49
957,449.68
1238,493.41
938,324.79
415,129.08
176,79.0
166,61.3
199,62.89
96,16.885833333333334
27,16.3025
61,12.74
503,150.71
898,375.83
946,446.96
601,245.52
347,242.76
381,241.95
402,173.0
544,236.65
490,246.05
484,253.69
691,317.73
912,449.67
1299,496.19
988,312.69
429,130.64
199,78.66
160,57.62
183,58.0
110,16.3025
29,16.6475
56,13.245
510,155.26
992,382.8
1111,387.14
616,246.42
437,242.87
371,237.01
408,177.17
583,236.18
528,239.86
581,256.16
719,317.46
1067,453.37
1172,475.81
931,318.26
497,131.0
213,77.91
166,60.69
211,61.58
119,16.6475
30,15.273499999999999
39,8.889333333333333
348,75.72
704,167.49
830,178.83
616,133.52
496,91.05
398,90.2
500,111.66
597,121.56
496,114.14
525,112.81
610,149.96
660,145.6
497,145.12
493,117.57
507,85.58
300,79.88
241,58.9
394,59.24
159,15.273499999999999
53,15.8575
9,11.163333333333332
117,51.97
252,88.77
267,95.59
234,54.38
247,49.97
207,49.45
226,49.47
314,49.98
178,49.0
255,54.56
287,88.78
348,86.65
348,84.19
283,80.64
354,80.21
318,46.21
253,47.25
164,47.3
100,15.8575
29,16.3775
51,12.525
506,154.07
989,385.48
952,437.36
591,245.66
465,171.49
422,162.07
431,159.61
539,167.27
468,234.42
499,242.46
667,305.59
969,437.32
1236,470.84
895,304.36
395,131.58
192,79.89
174,57.98
198,58.22
89,16.3775
12,15.4675
56,12.115
528,154.95
987,389.13
1005,440.77
600,247.15
395,161.99
406,159.07
424,159.79
537,170.61
495,222.78
493,233.07
658,287.41
890,440.01
1349,466.61
939,287.83
382,113.96
203,80.28
143,58.54
215,57.2
100,15.4675
25,17.0875
45,12.35
543,126.63
983,391.77
894,446.39
551,222.32
411,161.22
415,156.8
443,158.39
522,171.19
506,223.7
448,243.3
775,315.24
973,444.55
1309,464.56
923,285.96
463,124.42
184,77.11
136,57.57
246,57.22
101,17.0875
27,15.4575
53,12.795
53,12.795
503,126.93
503,126.93
920,378.89
920,378.89
1026,443.66
1026,443.66
582,161.05
582,161.05
395,152.81
395,152.81
394,130.94
394,130.94
433,131.99
433,131.99
517,153.22
517,153.22
454,163.45
454,163.45
529,245.62
529,245.62
661,314.3
661,314.3
930,444.42
930,444.42
1219,466.29
1219,466.29
882,272.37
882,272.37
486,113.96
486,113.96
225,78.12
225,78.12
151,53.27
151,53.27
246,59.5
246,59.5
115,15.4575
115,15.4575
30,16.2775
30,16.2775
29,9.376
306,66.78
561,168.74
776,182.07
610,135.0
443,89.62
426,89.03
506,91.88
547,123.2
458,112.48
453,114.11
619,149.95
578,135.05
556,144.16
453,114.51
476,83.53
279,80.3
168,57.01
359,57.89
195,16.653499999999998
45,15.2675
6,11.93
133,52.23
188,87.99
232,94.42
214,75.52
222,49.85
292,49.44
284,48.81
314,50.08
260,49.63
265,54.25
336,87.81
206,86.37
190,84.44
154,79.11
244,78.47
183,45.72
180,46.99
194,47.14
99,15.2675
