validations_per_hour,validations_per_hour_predicted
0,2.15
0,2.15
0,2.15
0,1.34
0,1.34
0,1.34
0,0.53
0,0.53
0,0.53
0,0.53
0,0.53
0,0.53
0,0.0
0,0.0
0,0.02
0,0.26
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.02
2,19.30133333333334
20,16.499333333333333
213,123.66
414,303.52
410,316.94
222,121.74
254,120.91
278,203.7
260,209.52
284,224.25
267,208.83
296,218.48
336,275.52
358,313.89
518,361.18
337,309.36
227,45.1
121,45.44
81,47.82
73,46.84
23,19.30133333333334
11,17.219428571428576
28,15.749333333333334
203,123.56
443,301.02
401,317.7
256,120.03
252,121.85
247,197.71
225,204.62
281,214.19
244,168.09
252,215.69
297,279.56
418,314.94
482,370.74
330,306.3
255,42.12
103,42.46
91,45.52
61,43.59
37,17.219428571428576
10,15.17666666666667
25,14.106000000000002
233,124.11
482,301.97
486,320.13
231,120.71
275,121.4
296,205.19
274,210.61
307,216.77
283,215.37
330,217.94
330,280.1
453,318.0
532,316.61
333,294.42
192,155.19
116,42.46
98,45.53
78,43.86
23,15.17666666666667
14,15.669428571428574
7,15.168
114,40.16
238,134.1
243,308.29
205,206.22
140,208.39
150,170.36
151,169.86
205,227.62
158,167.34
192,153.02
203,153.28
242,268.42
186,247.36
175,167.81
148,19.13142857142857
88,38.54
98,47.62
73,44.77
39,15.669428571428574
14,15.682761904761906
59,34.13333333333333
162,78.64
149,79.71
68,78.5
77,79.78
57,78.16
48,79.25
71,79.93
58,84.84
61,84.51
148,84.78
111,85.12
94,86.3
114,86.3
77,85.26
58,93.23
64,95.8
44,66.80000000000001
25,15.682761904761906
8,3.35
26,0.81
209,120.74
435,316.24
452,325.2
269,130.95
367,114.28
290,201.29
310,203.14
341,214.13
312,211.34
317,211.87
360,282.96
440,315.97
560,358.9
348,307.63
225,36.65
102,35.81
84,39.49
63,39.37
20,3.35
3,4.22
26,0.95
288,124.65
445,298.32
452,312.3
233,120.68
254,121.51
289,201.54
290,210.91
249,216.39
265,214.66
258,219.02
357,280.57
405,311.66
460,359.26
334,306.83
222,35.19
116,40.09
83,42.77
57,41.77
34,4.22
4,3.35
28,0.85
205,122.42
386,308.75
444,324.22
266,120.83
216,120.81
252,200.97
255,210.84
309,227.7
270,215.33
275,219.33
355,282.34
386,316.77
455,360.62
339,310.34
168,35.19
100,40.09
89,42.77
56,41.77
37,3.35
11,2.26
29,0.78
212,123.65
396,305.8
471,321.71
247,119.84
225,121.77
242,161.14
266,201.48
295,221.3
298,205.38
274,213.15
370,279.98
406,320.08
501,368.73
318,309.91
195,34.51
109,39.3
81,42.32
87,40.98
30,2.26
8,3.4133333333333336
2,0.98
103,124.3
152,315.4
185,323.65
91,120.24
104,121.5
83,204.05
81,206.18
105,226.5
95,220.82
110,219.11
149,280.52
115,320.6
197,318.0
122,297.05
104,164.52
75,39.3
74,42.01
39,40.98
32,3.4133333333333336
7,2.36
3,0.56
109,28.1
286,37.94
226,149.98
170,128.42
118,34.41
131,40.44
102,45.09
186,36.74
143,39.82
170,38.24
245,38.24
220,38.67
197,37.73
135,29.39
119,4.39
100,42.53
54,16.41
84,42.65
32,2.36
14,2.42
1,0.26
51,25.21
122,76.6
100,79.13
63,77.28
74,79.01
53,76.99
44,78.87
77,78.42
61,84.08
122,85.25
106,85.59
83,85.87
97,86.41
95,86.41
83,85.73
41,92.78
49,96.85
55,67.87
37,2.42
5,1.42
28,0.11
202,125.06
411,315.51
402,321.26
202,117.58
251,120.39
290,201.8
299,207.07
307,226.4
232,220.18
263,216.41
307,274.53
460,315.31
448,358.33
313,309.68
218,35.03
109,33.91
57,40.4
62,37.51
26,1.42
1,1.52
28,0.25
224,129.47
412,304.31
418,312.36
282,120.04
275,125.24
288,168.48
234,210.5
250,227.4
243,218.24
281,222.28
277,280.16
404,312.42
526,360.08
339,304.54
186,31.72
105,36.43
81,38.55
58,37.97
25,1.52
3,1.41
27,0.14
224,128.74
383,311.13
443,316.93
243,125.27
240,124.34
224,202.09
252,211.1
230,231.6
215,218.48
267,222.85
312,285.57
444,316.25
496,362.15
313,314.94
198,36.85
104,36.43
70,38.73
71,37.97
27,1.41
9,1.41
29,0.11
212,128.26
381,308.1
441,317.24
269,123.27
293,122.91
240,164.83
186,176.81
221,219.02
232,212.42
231,216.77
322,276.7
369,310.29
494,367.26
356,305.23
208,36.59
102,36.43
72,40.19
60,37.97
30,1.41
8,1.55
27,0.22
224,128.29
378,308.05
340,319.09
250,121.81
231,124.66
251,208.24
247,206.75
281,228.25
272,224.16
298,220.04
331,276.55
489,320.11
477,338.56
318,305.91
226,161.24
113,36.4
88,40.13
64,37.94
29,1.55
7,1.89
5,0.01
132,1.76
252,26.36
284,28.31
223,36.8
140,18.42
129,21.97
136,12.94
192,19.05
149,5.91
180,4.64
220,11.69
208,18.22
196,19.49
190,6.04
154,3.64
89,26.36
81,2.28
71,25.98
21,1.89
16,2.13
2,0.25
76,23.99
155,75.93
131,78.3
73,76.51
57,78.18
39,76.22
53,78.21
66,77.63
69,86.45
69,84.66
132,85.0
108,85.28
104,85.97
100,86.03
80,85.37
48,92.48
45,95.09
43,85.37
29,2.13
