Linha,R2,RMSE,MAE
916,0.7939969902332071,6.49494968637721,4.297142857142857
813,0.7973621822507824,16.44549441778717,11.578712241653419
611,0.7983915868170756,8.590287398060346,5.967425227568271
67,0.7984653777350598,10.291767898980549,6.254234234234234
13,0.8024616928577958,4.568254432745654,2.743099041533546
641,0.8036048840982808,7.763916090113209,5.562689225289404
395,0.8130280684174601,8.958720566271133,6.27891891891892
316,0.8150560553954986,13.121624524626869,8.670537190082644
619,0.8192401254731214,7.027601637181668,5.129879451255108
639,0.8197885839777086,7.069134093124013,5.081900369003691
300,0.8224435762593362,21.761673491465938,10.719779005524861
642,0.8228572651882438,9.345588453956479,6.7681340579710145
657,0.8258121208829973,14.126684135717401,9.730998168498168
309,0.8266131176838293,7.396362406430809,5.229048387096774
696,0.8269115144166501,13.022051975727043,9.170439024390244
325,0.8305266260687562,6.7099791955539505,4.600941585329784
663,0.8313686734926052,6.622244564867948,4.926153846153846
140,0.8315318306657827,14.44794918714368,11.689285714285717
332,0.8341632158843877,6.867339161059756,5.026423487544484
404,0.8369520625293794,4.102653899082879,2.883165548098434
633,0.8378686858662614,8.811972084654228,6.338217616580311
244,0.8390711725536757,18.852511246596045,11.845833333333333
400,0.8391153185397929,25.379185040763883,16.4481981981982
616,0.8391218097440087,11.366515287480137,7.870896613073274
361,0.8395717920245896,10.663724786987252,7.480528397060655
513,0.8398572282062475,14.801718861334992,10.981041666666668
334,0.8413260219680849,6.154300827815073,3.694056603773585
55,0.8414887645575682,8.044473134541667,4.933388630600169
303,0.8420912435433957,5.88396887144065,4.033859649122808
649,0.843588372747121,9.05565461200163,6.368536345776032
302,0.8468978065127696,6.458302440519733,4.292363636363636
130,0.8479837280856626,12.3307792447293,8.41869625520111
25,0.8480676314641136,5.751505056475015,3.9931340405014475
679,0.8483398748584944,11.348818789448654,8.65670731707317
340,0.8487996661700912,6.799381275339702,4.891685082872928
701,0.8494402115051632,7.344493836856707,4.706261682242991
333,0.8498579830786783,16.17731388167484,10.93
1,0.8510930874877412,75.06278680910722,31.20810227833215
686,0.8534842275705758,7.386393258365794,5.455320150659134
310,0.8544921954140843,7.351054726712146,5.010834181078331
841,0.8555551827664971,18.765116364706753,12.733146429670668
22,0.8558055189302349,8.88334432536605,5.962467043314501
501,0.8599328549804794,5.085108697830362,3.4790156249999997
305,0.860539894392092,9.377845376947437,6.351055327868852
371,0.8609215277216982,16.763382531751077,11.877728531855954
626,0.8614241179474562,14.297862290163897,9.681081737613077
16,0.8621041727888227,22.338836900472998,15.371538461538462
6,0.8647708484787056,57.421413918170515,32.811169959297125
81,0.8681151655131805,10.885897065106729,7.467300930713546
314,0.8687255117875659,6.87646765881194,4.7377014925373135
215,0.869680927169151,9.57689507042711,6.771880424300869
384,0.8710515118861757,6.433635093727961,4.58940017905103
702,0.8715135290280236,6.4462682545747265,4.370683229813664
308,0.8742094554188805,7.09629084629231,4.980427899210686
907,0.8752204980205515,14.411489194089624,9.236622029250457
374,0.8753744775328921,11.1925764581937,8.513364928909953
36,0.8765227587084532,3.492856870329469,2.2953003533568905
304,0.8765479223245167,7.969494513028795,5.806714413607879
645,0.8770625014786048,6.8838996011378715,4.770111835973905
312,0.8775151714979159,10.677667757989102,7.6283392857142855
728,0.8775945503483757,19.90726333274389,14.917529644268775
65,0.877678660989499,2.7820871824781284,1.9325454545454543
339,0.8781804373217752,8.522981021711471,5.928280141843972
625,0.878936606329271,8.258552126948944,5.47806387225549
349,0.8793612060240745,8.499047830990085,5.952035315985129
392,0.8796582106041717,11.963282247787244,8.050701107011069
643,0.880559081609709,8.097097735286795,5.748038147138964
307,0.8816236112281362,7.675165181271113,5.254834605597964
676,0.8860324928809812,13.94569063412213,9.994879831444347
383,0.8866741414184395,10.911267852542855,7.704298773189707
110,0.8880404759800402,10.880907773980665,7.406962663975781
810,0.8881207530126249,25.251594305458458,15.703405639913234
753,0.888804755089155,26.013613109532635,18.81686721991701
391,0.8892952217211751,11.52013590901039,7.855128075223085
221,0.8904111175833261,5.79342703192105,4.196236559139785
421,0.8908616573313224,15.93681020329295,10.86682993197279
387,0.891019268990364,25.643750872271525,15.151777292576417
622,0.8926591448723801,15.154620179919888,10.028801938474505
393,0.8927421260016803,10.78586723297448,7.350797203895696
172,0.8929741949486355,15.512578155226635,10.632373651184611
200,0.8930833925267865,22.939554346716378,13.70354961832061
344,0.893521533434545,7.274740870909297,5.0934042553191485
635,0.8944528508300388,6.426084134727016,4.543027698185291
79,0.8949925571723403,19.855987396214847,13.616671067380745
72,0.8960730068963214,26.363464597228145,15.36108853056148
725,0.8960750566792381,29.5070394961327,19.638196092796093
710,0.8970231252505516,25.811623665097404,17.656674213836478
97,0.8982126661739289,17.45584530403826,12.379151193633954
903,0.8992922986260437,7.709109918485669,5.2037079831932775
4,0.8994420394939818,24.1933949012807,17.86582191780822
78,0.8995461588066063,19.736744407194248,13.481276695526697
411,0.9015046286263614,15.865590970899735,9.816200873362444
286,0.9027094581167705,38.86821482663597,28.71809523809524
381,0.9030896393191374,12.776006166720023,9.065085049239034
17,0.9032777437170925,6.562961412350373,4.508511904761905
636,0.9033523681365246,11.578682833643304,7.662402546093064
628,0.9035303674576206,11.264767552172756,8.047734002326933
71,0.9036698882124863,18.30691863701366,13.05227353463588
631,0.9041902019229509,9.863998142925432,6.2586272727272725
403,0.9042356878899939,10.874306689398544,7.497124502505034
666,0.9044796560107792,9.597209426438956,6.508328584995251
347,0.9052330947583472,15.839390157296632,10.804904881350533
87,0.9053090005609102,25.63459893535858,18.095828220858895
618,0.9057783628102956,12.003713984155743,7.928714534161491
388,0.9070264565960756,10.057556365273346,6.7002642276422755
68,0.9078079353003481,19.10541336268665,12.536711320191158
14,0.9078888108661364,5.250633829724845,3.6021720881427073
225,0.9079439305338419,8.224288611965507,5.704563279857398
21,0.9084165510903276,11.254624465454505,7.9122300884955745
905,0.9087732830450664,16.105743016801455,10.728577988338191
382,0.9097870894510717,9.813796877918428,6.426528447444551
311,0.910316574304556,16.619303959849994,11.386050511508952
353,0.9107229003385208,6.755983862922183,4.4289111747851
318,0.9109974571114184,7.363410897861873,5.113246487505893
367,0.9123392852613151,8.343211485973884,5.741175548589341
226,0.9124429818165568,32.75570877179819,22.72142857142857
53,0.9132505324222189,34.31049589805714,24.224613434727505
86,0.913739950342997,35.6789480587112,23.42266619981326
338,0.9144423630677532,17.06546405544997,11.68624826388889
599,0.9151344084463133,33.41177267873254,17.41076612983398
699,0.9153090471868394,11.997227272076689,8.232836113837095
399,0.9169412629455249,13.124820700230616,9.122656183833602
350,0.9175051871694797,15.955781564847971,11.484463742613833
670,0.9175653079128949,17.00571293053135,12.792035256410257
206,0.9175852188342722,5.371587403775499,3.8604648862512367
377,0.9177146927452474,15.678509838222626,10.90358775510204
609,0.9178221214952597,11.629759339361916,7.7987167736022
337,0.9180680596133195,15.47349972133312,10.673347210176352
711,0.9182164863442998,20.281036408434847,14.277333492861132
112,0.9182952120605921,12.543238963071316,8.480284900284898
343,0.9183216024673834,38.81532376325301,26.68253846153846
356,0.9185221755586807,8.448576890413745,5.954542172154823
363,0.918972192254287,9.467155958126172,6.650645161290324
84,0.9192677511149846,26.358426889671534,18.696527607361965
685,0.9210431195099607,15.2784699196671,11.042484969939881
85,0.9210844961023046,14.907406156417126,10.371933110732835
630,0.9222645555106871,8.716086380059727,6.080997692559013
115,0.9226521544088511,18.595353503803253,12.320063176895308
397,0.9228968743215753,13.224165226315373,9.227599677513926
120,0.9231629993514169,16.35633670022686,11.705396333210286
648,0.9232098753488762,6.651430507855425,4.69103734439834
243,0.9238434731914364,6.880058853049774,4.888998015873016
321,0.9249834784318651,17.778514702115064,12.799746891651864
621,0.9251371581522664,15.147479758395068,10.329660969909437
330,0.9258543873982485,7.800180989227831,5.61365719523373
390,0.9258632204209195,23.754658874268177,14.44660375246873
52,0.9264011848193221,46.408037421956124,33.80448147934457
88,0.9273578944977587,16.7012121419179,11.35670093457944
703,0.9280257803169183,49.55689835860811,27.02466520170244
640,0.9281494845901365,11.21639288161792,7.894751908396947
3,0.9283237997109153,92.98633988831494,47.03831064154843
57,0.9289502201024024,2.261346679739785,1.3281343283582088
60,0.9294049108133131,17.783590997926204,11.801357923497267
216,0.9294801416455736,6.201636502679405,4.331262948207172
620,0.929891768050251,5.931230547566267,3.8461077844311373
336,0.9302446744913601,15.683833010662163,10.333122130394857
806,0.9305840020877034,17.955167730223828,12.604502237136465
655,0.9308220493792819,9.390853370805203,6.397415525114155
604,0.9311337144276084,10.794850891477417,7.480884615384614
637,0.9312996908652234,10.644485222511564,7.24805201793722
610,0.9313489315314386,15.493894987256704,10.35860655737705
920,0.9316913097914005,19.79893524110934,12.46819212583533
51,0.9317656091493308,47.63965939928675,34.991281005805945
909,0.9318435692971979,15.630577863312837,10.272764857881137
359,0.9326731042372172,8.555176159962935,5.795359624846249
709,0.9335415151953871,30.494092372744305,21.44578549848943
825,0.9343591185299299,10.50543558205672,7.01909186906019
613,0.9346281247005332,12.971983268870856,8.550260887772195
833,0.9347011211963588,21.398155009467224,13.264982332155476
401,0.934806595636058,17.60442964243213,11.674968814968814
19,0.9348710351372527,22.85659341989844,15.985378136200715
466,0.9354238524782916,14.43186753659252,9.939911919368974
375,0.9357471889270781,15.874187252581141,11.32675703100032
360,0.9358624867221914,23.829722606507733,16.00081632653061
372,0.9369770770168229,17.962637949091658,12.396781117607185
212,0.9375229160703988,12.605081591003131,8.663876454789614
322,0.9378494625854531,7.714189285591734,5.379255898366607
89,0.9378699694757445,18.405106504841136,13.958181818181817
823,0.9378774869822721,12.564098969340874,8.474240506329114
814,0.937940945994865,9.940346404264357,6.875533632286995
600,0.9387944537726883,21.676013055214547,14.572191659272406
612,0.9388119672400965,13.878092553735788,9.161965973534972
901,0.9390890698694824,14.091501871695579,9.207877358490565
341,0.9391555319194173,30.25831223307811,23.271806451612903
389,0.9391732280606416,10.369719489099438,6.216293478260869
26,0.9393795544791549,32.10832052362911,22.87729248212821
69,0.9396839456149391,11.175948744050165,7.58647258163894
913,0.9402027698969943,11.223575039607466,7.885923566878982
646,0.9406009554483633,6.879276736328142,4.7031892411143135
320,0.9406082845258699,15.773390067151905,11.996052631578948
605,0.9406848668821484,18.245299998157435,12.234563477737666
376,0.9407982324911652,11.537579577290026,8.00902483900644
346,0.9412773355518271,13.313849882002206,8.697342130065977
755,0.9412969772807959,38.15800558135543,26.381424927113706
82,0.9413086898931693,29.021599217717934,18.757744755244754
606,0.9419601907999321,18.3498004922535,11.454423651071636
101,0.9426350339597058,21.146531817173635,14.17320326678766
220,0.9426568172823848,19.870317461232766,13.90971688894229
102,0.9426952006519064,12.347644189881812,8.273067185978578
329,0.9438388745279079,11.556223716256397,8.064226135310472
407,0.9441471500847524,19.348442118425762,12.244838129496403
108,0.9443113474025999,11.335569423561333,6.93440329218107
601,0.9447486174509012,12.7840254336193,7.772764471057884
10,0.945547129973524,45.19061838667037,26.056127443828853
456,0.9457042249252542,23.162431935468557,16.137134490544735
43,0.9461374580684018,15.559089192588232,10.872404399629675
114,0.9461964879307159,18.884874019369004,12.674986326344577
602,0.9463658669520019,10.936758012603699,7.2521718602455145
24,0.9465374847232874,53.73142848514614,31.79321406705539
351,0.94668149726389,7.08679426145826,4.902428217054263
832,0.9476752794121888,13.399181926627488,9.567966244206554
83,0.9478398852770459,9.582590939565575,6.519283185840708
405,0.9488818637745706,14.244385684080783,8.870856589147285
32,0.9494482794120851,26.51043619349853,16.992651129769108
632,0.9500634659185049,12.42335457941074,8.806552754635302
357,0.9504247136754415,9.08815973894523,6.115237659963436
315,0.9507131075234619,18.51895070928428,12.643133078231292
317,0.9507222229842961,14.516620889251517,10.040968309859155
386,0.9510556356834637,13.346637968266398,7.790158582089552
7,0.9514562195630566,17.158651605781433,10.624279532967034
27,0.9517419550720448,23.43903000590556,16.299873853846368
906,0.9517438826349081,21.535408184206247,15.215746140651799
627,0.9521562473628062,13.062402797698251,8.789872146118721
92,0.9525000354165801,50.43089178123896,32.0152683982684
5,0.9526398484759169,12.744911173313433,8.638926714722587
66,0.9527560650070633,22.948797875373426,15.719701241134752
323,0.9531506750690947,10.503875373112384,6.870067923399161
111,0.9534635487529812,14.881973359856595,9.490923623445825
335,0.9537162841816573,18.4291270113171,11.888010828381985
205,0.9539465725169196,5.071624749888998,3.5075668202764976
712,0.9546604542152648,47.061495379083674,29.8755826959847
80,0.9546745554822672,22.84392523710753,15.272938436899425
754,0.9548763020422386,40.01817541556805,25.403448340735256
70,0.9551041117266625,21.407257158621956,14.473071205863295
77,0.9552557654626492,27.625512409226943,18.673654973357014
855,0.955639739250537,36.729594109928456,24.425411173714608
629,0.9562229116810033,16.11237767093611,11.207062709875794
50,0.9563467919949008,47.226323454138445,31.152308998302207
99,0.9564341277501899,24.647483593364548,15.806510282161643
369,0.9564778747086997,10.342370786507116,7.4858953180212024
366,0.9564814270745746,14.34956042522429,9.451258865248228
30,0.956624215965231,31.588459108827625,21.78828798990381
214,0.9571760294188655,9.190187068206166,6.193743119266055
11,0.9571843173388497,15.47970517946585,9.089422348484849
681,0.9572073576460992,15.581368859305396,10.77068425512566
12,0.9572261103724737,14.83541523221305,9.334072271960554
222,0.95765460238905,23.315211947151813,15.217308048103607
362,0.9576742254738313,10.41152781169815,7.384721585903083
331,0.9580324529213669,13.53985523979226,8.90534188034188
502,0.9581496604931612,13.087313957577537,8.175241128298453
213,0.9581753804668435,16.234681702330413,10.637733532934131
15,0.9582264576278138,18.503458755917116,12.306522934472936
816,0.9584479817144294,22.57572197996482,16.679672619047622
406,0.95855125270291,25.641476973926043,16.467372081345722
211,0.95901020240205,14.466833023811937,10.33429118680062
29,0.9592595955026109,27.71489225499014,17.71528884017375
603,0.9601231275204962,22.12165539015416,14.664843462246775
210,0.9602092301228854,14.251844467029558,9.328970976253299
28,0.9607369229848101,32.835153137092014,20.834440558587776
8,0.9613298053184083,21.48318700559462,13.418866811125033
313,0.9613391901385886,9.644813898547483,6.283715596330275
385,0.9624507661144409,23.987614225477177,15.21879196187041
379,0.9631495204873799,12.186294862000569,8.512317143683147
132,0.9633997953519657,11.751082337857696,8.196499999999999
44,0.9637328781644667,33.23151491838367,23.035754625676063
122,0.9638063407478112,10.689378935253165,7.5955389273356415
815,0.9639400014639182,24.567432145216898,15.33857866941015
319,0.9649817920578823,8.772028589258944,5.964831050228311
820,0.9661401407034752,12.84544103128107,9.062428282828282
713,0.9663199246056141,26.366497964664077,19.30295238095238
342,0.9668797944909808,9.234705808428751,5.874600550964188
355,0.9668870732577415,33.889132149855484,20.85900174918714
73,0.9674862664228592,26.894076582414637,16.74609256594724
327,0.9685328929222901,10.53908309608391,7.150145151515152
650,0.9688988592587898,21.35235583101899,13.027458100558661
74,0.9695682150170029,37.46792771324261,22.22955518657167
752,0.9697527953676732,32.29974065032769,22.812211328976037
804,0.9718049867994359,15.412178981418505,10.477815395480224
31,0.9718183960496762,18.910541486282565,13.147316048237478
42,0.9732404335557175,39.0888838104879,28.22869209241052
45,0.9732598181269205,34.5734040266281,24.53856140606202
98,0.9734820191057685,37.59524048196196,20.301724137931036
680,0.9762562336924977,20.86992816172443,14.007273339317775
75,0.9764531804528037,27.39734103257181,16.403335274790923
757,0.976504463150134,31.01287795213262,20.52065315315315
41,0.9773954493781577,40.94423630441198,29.57318186813187
38,0.9775022961380893,30.464705837794902,20.09624809009223
345,0.9782953208883395,14.991972916912255,9.744009945750452
660,0.9795333855253453,27.800675895688517,18.01835629017447
76,0.9814281409844606,33.95844788175058,23.38906637630662
