Linha,R2,RMSE,MAE,MAPE
347,0.9255231135473596,22.29018596792055,14.59879548945678,8.836901849476626e+16
210,0.948616347461092,30.814194590639467,14.603499511241447,3.3858440600299612e+16
211,0.9654763788767553,24.234845507097805,14.722064271749755,8.221087061719694e+16
350,0.9373775588296168,22.85312826241456,15.096941302425174,1.5037150826201795e+17
335,0.9708651011604128,25.936633183064636,15.251338732951636,1.3724019157724694e+17
375,0.9379794292521754,22.41433546233847,15.274390937019971,1.8874910344441296e+16
606,0.9532814898698997,24.362357658373025,15.366226783968719,7.427637625903717e+16
377,0.9356998988676833,23.437982422939044,15.500709025741282,1.13344039126271e+17
213,0.9422701786203502,33.253385332786806,16.001544477028347,1.305999868480676e+17
72,0.9200200826236633,24.529378283683776,16.092798910766653,5.358550880468968e+16
111,0.9576469129866513,27.76156308718924,16.15934506353861,5802291602027696.0
372,0.9453958094144572,24.273936244547446,16.325667341618953,1.5073888400874726e+17
43,0.9534327887864102,25.43850827226646,16.424750534784224,2.677310813634562e+16
629,0.948185344793955,28.072214882764044,16.477715333054043,8.740827992323173e+16
338,0.9087728100714718,30.950290884983662,16.498230694037144,3.696209430244644e+16
405,0.9616858988707873,28.193145608337495,16.523522762184054,1.6014677009250534e+17
15,0.9651555898833979,26.14415981908984,16.529438416422288,9.062096505330741e+16
315,0.9447606319706039,24.652639007384224,16.5499504724666,5.425186671352648e+16
115,0.9542109851305622,27.722560398242674,16.947644183773214,3.0631521219202276e+16
321,0.9424058661179752,27.19270911142424,17.38366357119583,2.583428513518894e+17
341,0.9625522434389457,27.08418438050037,17.403414630172694,4.474434087261671e+16
343,0.9588493804479498,28.860287507484447,18.07590420332356,1.0753609784729142e+17
806,0.9324517676940096,28.6012448526804,18.432086184424897,2.018974425324674e+17
10,0.9528195413331445,28.780004952344953,18.864313524930797,1.549331941245874e+17
920,0.9205781266170953,38.558527845964406,19.19338367546432,1.0470597655653002e+17
406,0.9717719627755478,30.311989920530234,19.932297165200392,1.0576195253953942e+17
815,0.9592618554857005,32.997143081691604,19.995009286412515,7.271119562607746e+16
114,0.9545208311567821,33.91789940429684,20.347380254154448,4.967606861705639e+16
31,0.9692932919026784,33.005746423637014,20.44644835451287,1.648311593823366e+17
456,0.9569211030175586,30.90326420830218,20.704353442256668,1.0702731246835792e+17
79,0.9211216357015416,34.65712054778641,22.005666736489314,1.1048963156185925e+17
32,0.9698483927138071,34.9118590322951,22.28111637108411,1.1323341446847818e+17
220,0.9432197043192749,33.279263252150606,22.5994702555509,8.791641543208912e+16
711,0.9498906659976206,35.40047081754274,22.857696667132153,7.2034114860984984e+16
906,0.9411314081573721,35.810682751105965,22.921727924405346,2.1001977030617078e+17
70,0.953904162722882,38.79268339505815,23.265282665363312,9.830702037043952e+16
101,0.961282237155333,40.460277733739055,23.454819159335287,1.4323031659481827e+17
355,0.9673915290441437,46.20971194487908,25.976441674812637,3.4272371152561094e+17
29,0.964054511059657,45.62033687989097,27.078599287808963,1.4759450860909e+17
1,0.9590227803477251,47.856008897469536,28.09415199522432,6.961644326594631e+16
6,0.8873591059298811,55.0247472341141,29.57615351916376,1.328605827631637e+17
77,0.9627314134583115,45.47500898973437,29.580444584089747,2.616985288622578e+17
76,0.976874649248999,48.9778026854603,29.98436458333333,9.321190455323746e+16
26,0.9511962809162392,44.97558598696369,30.066762789182143,5.7400864576144376e+16
44,0.9719859479134048,47.99319632164658,30.5474923893311,3.6537057260948864e+17
38,0.9710659556112439,53.18243424758383,30.548250733137827,1.0442026432210544e+17
28,0.9594061035477127,49.953546529355066,32.547843680245535,2.2271964084943805e+17
30,0.965491479994258,54.24865108808138,33.13271200484104,3.039100640039287e+17
712,0.9627667754507571,57.10050129548007,33.31322926829268,2.420300346084916e+17
74,0.9619737729330422,73.24821208915766,36.78168882533482,1.7314984502898646e+17
3,0.9771629128783691,58.909419625932074,37.90001484349789,1.6909301774199805e+17
45,0.9683777099999529,62.487505736551775,37.996108561197914,1.8180424765276157e+17
24,0.9721931585529766,61.15077511777196,38.07144623655914,1.9814539668455526e+17
52,0.9468762696591568,61.675313241542085,40.35326611328125,3.866947210516103e+17
42,0.9662154969766877,66.9243273102816,40.6316856584276,2.616402082638156e+17
51,0.9409557631291883,69.2900931225505,44.89793470383275,6.017314384076394e+17
41,0.9646050123541645,72.1804385696189,45.60105482984374,2.392450830758125e+17
