Linha,R2,RMSE,MAE,MAPE
391,0.8670712463430434,26.672377197105828,15.837000190593482,7.388205501610577e+17
327,0.9511621554858302,29.12745171325566,15.879055604439886,9.529551779644384e+17
366,0.9254246908247323,32.79434071803294,15.88784985632184,1.0732872288154506e+18
362,0.9143989430637995,31.63662395712235,15.919827413627756,1.156903679156239e+18
337,0.9193735458983964,27.491894802214887,15.940797149894442,5.311439743411279e+17
806,0.9464609005198888,25.62949876200373,15.977581515364767,1.4794095000420886e+17
391,0.8646966927945953,26.90955177653446,15.984591582271724,8.04228738047895e+17
21,0.9151882239684763,22.514565850797332,16.10841006684621,1.133869233087265e+18
391,0.8725992678976694,26.111884716906946,16.1299266507774,7.438369246972731e+17
376,0.9126414391249291,29.427239854814033,16.142127331104856,9.987702711034602e+17
22,0.9287766228434151,27.152215847106447,16.155754732748257,4.791372915471255e+17
213,0.9599033224804854,29.192396112347883,16.204629412972086,1.524574315851229e+17
366,0.9162667637175251,34.74964015645544,16.27895722035559,1.117314945580481e+18
376,0.9088008197563129,30.067149773311954,16.29949869376826,1.0240029865154403e+18
214,0.9117481930449586,36.82313955536371,16.413596551291118,1.0025054067561021e+18
369,0.9076713444259428,26.865029220412367,16.416082307060755,8.936284661716867e+17
369,0.9156952427580116,25.67113688617043,16.52733034239468,7.890114648847375e+17
376,0.9197750521073756,28.200156303841435,16.57445319219642,7.540762318206289e+17
676,0.9243961731813187,26.366967068159525,16.58089961271015,3.063095280278983e+17
366,0.9356159061709641,30.471277831823087,16.591300457943593,9.314094538953917e+17
369,0.9019786822074722,27.680844130248424,16.596639855950016,9.8880436492858e+17
5,0.9366143196511345,31.565472923126645,16.61666287337515,6.24082222670085e+17
815,0.8814424128785922,32.53107666357657,16.62400021991555,1.2714784280574313e+18
375,0.9377778859201106,24.92690283337241,16.759184143559143,2.086556712738359e+17
815,0.8759939862545799,33.27017878525306,16.89224115850454,1.3400222434594312e+18
372,0.9507368764350155,25.53606674052225,16.94086422413793,2.295883694274185e+17
820,0.9599752788874697,26.890928743573337,16.953656169364297,4.231599918436726e+17
337,0.9187450254868863,27.59884278212165,17.047974721150045,9.793675620845508e+17
21,0.8602429764538632,28.901628832862443,17.092671275119244,1.1331612371408334e+18
626,0.8954036360145824,27.023417789495774,17.09630556400784,9.899252487157738e+17
212,0.9202769820580129,32.7775932678454,17.167873257559588,1.313059159264475e+18
329,0.9087938683319583,31.81972789875842,17.22397700977574,9.447187307949632e+17
636,0.6339329804936248,56.868344605293686,17.23198452297721,7.303584433138296e+17
21,0.8574428211029278,29.189727735422522,17.3580952950614,1.1941377252461655e+18
327,0.9293632060763785,35.02996768029445,17.361489649307998,8.713279096002348e+17
329,0.8953921291901322,34.07741354237148,17.36428142468506,1.2553826786600494e+18
211,0.960388184103111,28.44397843677366,17.3666986863711,2.615473340860775e+17
350,0.949368812114483,27.712775312848876,17.43706591602158,2.9911402903198246e+17
347,0.9222905037631806,27.731093414759876,17.444050526819925,3.223772194593942e+17
345,0.9723403530989652,34.10921942560001,17.468387044041755,4.458319593678559e+17
405,0.9673515866218119,29.823227683842283,17.52969037356322,3.016586275283379e+17
613,0.9248660319929172,31.530996219067248,17.531404923886072,1.5042159839760563e+18
122,0.9028155437527959,34.02891228869225,17.532721498944404,1.0634122441223064e+18
815,0.8983315687340058,30.12498382398107,17.565554368652265,1.0920997139237233e+18
832,0.928472817770599,30.389159680468104,17.574821008961926,1.2445249152539986e+18
8,0.8763529383474198,29.972674421281354,17.611161015350685,7.684975219613701e+17
122,0.9035266302321858,33.90419108549696,17.615501056816406,1.0931226758149324e+18
379,0.9515611993398533,34.917554121033476,17.669406975721326,3.1472949218048806e+17
329,0.8890943683832222,35.088212387347035,17.673684120631012,1.2903278161758694e+18
8,0.8944449186151043,27.693201680711176,17.705074648995694,5.170309226067213e+17
327,0.9255856939413118,35.95443472004878,17.730436663760432,8.475781616884861e+17
636,0.6319951050111452,57.01866995724698,17.778665258339934,6.009071401882988e+17
335,0.9528909491227392,32.86550416479102,17.803963494018294,4.999283994239161e+17
337,0.8933608958130294,31.617253212964496,17.826135270056298,8.593566395228324e+17
337,0.8938635139239575,31.54265499895577,17.8401713182363,8.599129115111197e+17
337,0.8917031489371082,31.86205681688352,17.92933880489178,8.96004480183053e+17
21,0.8785463532433871,26.942679049491467,17.942680504594115,1.0574349407703468e+18
636,0.6880433123013443,52.49735649325483,17.946135964789253,4.38648497947842e+17
8,0.869152840011452,30.83299741170206,17.98181396450595,8.215743878463782e+17
122,0.920065206598457,30.861539826322872,18.00482917933999,8.573245954807412e+17
636,0.6503209156946482,55.5808408818749,18.124144282877047,6.547411985123464e+17
626,0.8408422068387096,33.33465280373415,18.141070431620925,9.606647592334532e+17
321,0.9505418353508047,28.51077516877276,18.16332428747361,2.3881321493262426e+17
626,0.8680072558395827,30.35687139485984,18.187555227900855,8.20788166312407e+17
466,0.9113732694343186,31.26097898475681,18.249265298579157,1.1131900219973156e+18
327,0.9360769897002812,33.32367240921385,18.309465150730105,7.301973573550833e+17
676,0.9133957916636655,28.22005042901385,18.41150767640681,1.1665816717798607e+18
362,0.883752105085431,36.86745148687746,18.515853063974102,1.0220369152738874e+18
626,0.8359089479256318,33.84733123563263,18.52298934356899,9.99523744432416e+17
806,0.9311519451659132,29.063667674211455,18.538581190023965,1.0989287239580914e+18
5,0.9285588532886205,33.511273384960965,18.574068923821038,5.336256195333883e+17
362,0.8580560060579406,40.738879458299294,18.598813562038334,1.2862999413024568e+18
214,0.8844253152430367,42.13959617777144,18.60501582087728,1.2308923564261153e+18
362,0.8591933012646817,40.57534554878272,18.628728418953788,1.26236224391023e+18
210,0.9355934927662112,40.61090066867359,18.633807254953634,1.4115497145328704e+18
8,0.8772325054321376,29.86587839852887,18.69039344321336,5.380153534269902e+17
804,0.9331187423957862,40.21903249385101,18.715503668659256,1.6517191053189996e+18
5,0.9130175949944795,36.97706426485568,18.730983668565965,9.662092460414045e+17
377,0.9380540022158615,28.615815688117678,18.743111379896785,4.921991282566128e+17
214,0.8976339979708411,39.65855458812175,18.78634820946498,1.0252778606594834e+18
5,0.9103739691021462,37.534773921197335,18.88128067839389,9.851535692135421e+17
213,0.947394189133359,33.43739295965414,18.976479375200555,1.011570141819222e+18
72,0.9243411374127244,28.860814598682104,18.97758887912088,3.91847025412278e+17
341,0.9675823593353052,28.929488091229636,19.0307388136289,2.2775725684493526e+17
114,0.9707546768411596,30.95915556826998,19.04771921182266,3.226335974061617e+17
212,0.8844947577686768,39.453546122087694,19.193913513309447,1.2992258219603512e+18
214,0.8729638928435781,44.17968338596672,19.198730804213245,1.2188089108109627e+18
347,0.9078319532939626,30.200917630857457,19.249727759284852,1.1045883641075834e+18
375,0.9179279108514665,28.628176341262346,19.275797948513922,9.930529538739986e+17
212,0.8782864489681437,40.49996642041727,19.416134883959746,1.2611740173505485e+18
832,0.8877025866921995,38.077463387040424,19.41679605031668,1.2345941134984156e+18
613,0.8810029006642796,39.681466805990986,19.499359362968722,1.5073844639007311e+18
212,0.8922455349540972,38.106831011550355,19.608657770489426,1.1627149103402775e+18
613,0.8759251626870367,40.519248953537655,19.7087842775041,1.4860994530846188e+18
372,0.9304275542760799,30.346713704266794,19.755816159613207,1.1336012528975108e+18
613,0.9056440986333667,35.33491602497221,19.796172937843473,1.2888587044782305e+18
832,0.9051058603107058,35.00280344556883,19.823251336713646,1.0543872408948794e+18
806,0.894512283243104,35.97539141650865,19.82346948678374,1.0573834826732338e+18
832,0.8849476447396636,38.541702043972734,19.88969665526791,1.3058366328517023e+18
806,0.8938518967915033,36.08782438562002,19.90868071193995,1.058452533542175e+18
211,0.944600868586739,33.63794394946109,19.930814441485392,1.24357670686395e+18
676,0.8690462990066914,34.70141434244062,19.956988304048934,1.2071323096261658e+18
502,0.9554517489924981,32.12959208194633,19.972202677849914,1.416081169203232e+18
111,0.9574627856589849,37.923630086691254,20.025736937016188,6.776818808618473e+17
676,0.8688604267314002,34.72603275208512,20.062699410263185,1.1360015047234762e+18
466,0.8658780679605809,38.456531429185404,20.06395738344629,1.0764060036549583e+18
335,0.9267739682899317,40.97518011692018,20.122116308353604,1.4282262389068347e+18
315,0.9436985213696829,31.623679476722284,20.133884954844007,1.8419209442736544e+17
676,0.8864309542307864,32.316050329580136,20.158093895120434,1.0190228645812078e+18
629,0.9465506734255171,37.21807181008259,20.174105060989916,3.8130412138179e+17
338,0.9195806422585947,37.70243299626173,20.177778479064038,6.577973607583314e+17
466,0.8648360079162842,38.60563633849549,20.23346536862621,1.1400709304301071e+18
43,0.9419872145581364,33.67644427519122,20.2822864757219,3.1117228322027955e+17
343,0.9650839613126698,31.347394233397925,20.34806917077175,2.8538863436713414e+17
466,0.8776015519142671,36.73737876573241,20.412941581201416,8.674300862880398e+17
372,0.9083504518523675,34.830378683844465,20.45452897753929,9.272579910897304e+17
350,0.9336905439398352,31.714560328507954,20.543541701363782,1.321542752126269e+18
920,0.9446799037907746,38.8875784677602,20.587528325123152,4.571758169021673e+17
804,0.9299393235475314,41.16390495299062,20.67845988740324,1.5147186375815406e+18
347,0.8785043790344237,34.674504166701105,20.699398919977966,1.2080992720905513e+18
347,0.8652824922570421,36.512533371925386,20.72009184365255,1.295009208163343e+18
806,0.9108285526651495,33.07634319983688,20.7363990238005,8.022806309881363e+17
406,0.9746579307398094,32.23086298446466,20.821235940065684,3.106918019779741e+17
15,0.9624330408498167,33.54890132308856,20.85331229474548,3.514279328931658e+17
210,0.919614526645624,45.36976545408895,20.921171704914883,1.5170631482505981e+18
210,0.9105961998898526,47.84711282261797,20.943113608374382,1.5372992033205353e+18
804,0.9183510085969178,44.43803184112075,20.947505911107914,1.7154750398127903e+18
372,0.9140441714994363,33.73111501963574,20.99295380473776,8.481705144320282e+17
372,0.9008959498098336,36.21919003156289,21.052880406266276,1.0543914517700196e+18
375,0.8918955375717454,32.856231524632214,21.05819663896263,1.10859140602337e+18
345,0.9436025041598523,48.70554142918625,21.071631460509685,1.8338203520268695e+18
820,0.9371295316373656,33.70272311952968,21.114228863161998,1.6025983740485658e+18
321,0.9335120927146139,33.05684178394923,21.27742907402053,1.3018046053775718e+18
347,0.8547900889367529,37.90775601477508,21.29938936781609,1.321432630062485e+18
502,0.9184988642164051,43.4581978989876,21.36623840800688,1.343298193457402e+18
375,0.8752444287046383,35.29603440261694,21.373759067509067,1.2128193467182692e+18
375,0.8723602870397257,35.701696097592716,21.40576838055715,1.2505374294555374e+18
379,0.9217336326148142,44.3848455317703,21.49947146105798,1.4800004041455954e+18
338,0.9141476548973161,38.955174844365885,21.651549610492527,1.358680382638199e+18
804,0.9195587721974254,44.10814047315247,21.831548431043505,1.3848852264252882e+18
502,0.9176599563723223,43.68128734786721,21.852270781816365,1.4255930414605238e+18
335,0.9225510166448374,42.140140793095284,21.904773899332948,1.3382831476116413e+18
456,0.9607116557666066,34.14799581508019,21.98115070079756,4.909740815458694e+17
377,0.9029859259104057,35.81103517070984,22.015440684958815,1.590202778921213e+18
213,0.9161112534102067,42.22478065732206,22.089805103506922,1.3121276569574697e+18
820,0.9043262409558689,41.57555578088074,22.154128797208543,1.5718001781999017e+18
213,0.9285481575199858,38.96926956921002,22.183980378420834,1.01681949480922e+18
213,0.9156083424353437,42.351159791739974,22.265131624953455,1.331962936112198e+18
72,0.9078136808812471,31.857516604817466,22.279904535318824,1.27208053893991e+18
210,0.9202519458519485,45.18952693116268,22.317255606833605,1.2940999695328952e+18
72,0.880569303043434,36.26074011874505,22.363952776556772,1.253007556114701e+18
335,0.9119967127346971,44.91977467999434,22.396182674519654,1.4036730146129649e+18
350,0.8849683316935337,41.77146158341736,22.459981527093593,1.169271549436304e+18
335,0.9068542049045216,46.213594437591695,22.56047028209202,1.5056609767957563e+18
629,0.9381583130515558,40.03348652949768,22.65361807939937,1.386413812568008e+18
350,0.8832320218230206,42.08553404613311,22.70360641137393,1.283417570012876e+18
350,0.9060579270312579,37.748615867244624,22.706522968000804,1.071586262919947e+18
820,0.9248076966065296,36.8577091914373,22.718032173081433,1.2523866217167514e+18
315,0.9323137481489128,34.67390316210635,22.99061950454684,1.2782911072593482e+18
338,0.890838884546729,43.926141783461816,23.006506832642934,1.294515922178898e+18
820,0.8947809429630793,43.60023673375312,23.03512368306126,1.709149655179335e+18
338,0.8883143623838697,44.43116907890141,23.10999907635468,1.3147947044417587e+18
211,0.916802085671388,41.22248649194559,23.136908705907853,1.431150064750607e+18
72,0.8700519252855717,37.823664759466645,23.160095462885828,1.4419032827760996e+18
72,0.8903300865440779,34.74740940374759,23.254551986893738,1.17014564981333e+18
345,0.9472845590942703,47.08877436304718,23.296919190808506,1.720026703484845e+18
211,0.8957727884190851,46.13903684240331,23.307901888341544,1.571839550362372e+18
338,0.9013607258102012,41.75553096988396,23.35141420361248,1.1047610695563107e+18
345,0.946176547805704,47.58107390772356,23.361250876569166,1.7468165673059983e+18
70,0.9727509350766927,36.593099298371285,23.361559259910862,3.4169726437562477e+17
211,0.8927330481441837,46.80701377691497,23.47527335662251,1.6414845623779791e+18
341,0.9481027085408026,36.60348135456943,23.54980363043216,1.858167512775877e+18
43,0.9091778813467233,42.136667528529955,23.58797026052586,1.5366609884136835e+18
502,0.9282641112760722,40.77163468782106,23.60643976214965,9.33095668031609e+17
629,0.9141357203857946,47.17251333549214,23.687042839549612,1.350111642022789e+18
6,0.9379819421828748,38.027589888929796,23.758005995934962,1.8598173034350998e+17
220,0.9549049661347222,37.06554083151798,23.769569376026272,2.584397988417887e+17
405,0.9383844814234051,40.970254131427474,23.83244385017283,2.0792771131169385e+18
345,0.9409029280510589,49.85760894091596,23.928464540860748,1.8378009366912924e+18
629,0.911880901232828,47.787881049519314,24.19561569491332,1.3975007551813944e+18
10,0.9285462401679903,39.11321734467585,24.308238444761344,2.3833619560587024e+17
15,0.9488956009426563,39.129511290603745,24.400710680537937,1.6051399440538875e+18
31,0.9639106322941016,41.19727054090016,24.600268077058413,4.4549378002567514e+17
920,0.9053386529308749,50.86930185093206,24.60911966613556,1.364386630532939e+18
111,0.9141682594531534,53.87029312576557,24.708835231937602,1.6354682332732923e+18
111,0.9122159585960333,54.47950644611522,24.74679665582287,1.6710588855510339e+18
114,0.9472886654378597,41.56357545663761,24.795605711651366,2.2570027243562204e+18
343,0.9486400069846767,38.01906575604863,24.945853108640776,1.6852886796250289e+18
321,0.8959196749384071,41.35941118673784,24.995590814006544,1.2358691450854088e+18
377,0.8575604340151253,43.39251521541329,25.07568366832822,1.6620658635670185e+18
321,0.8763808436020605,45.07470728587373,25.09627046509952,1.5484965571062748e+18
315,0.9085704126449012,40.29914935273597,25.137844077321,1.0712712409246838e+18
111,0.909188706390354,55.410913513736254,25.238898862408632,1.7533527421536287e+18
377,0.8200881991810087,48.76736932023248,25.239231798411634,2.090338938189894e+18
377,0.8176713540763624,49.09383480249541,25.433151712409106,2.0752385171011732e+18
379,0.867944705528857,57.653414485515626,25.47022865823968,1.92064942929221e+18
315,0.8877781290903146,44.64689403352965,25.52877970326061,1.279441185458055e+18
315,0.8862636457649188,44.947149109976685,25.53423528814679,1.374047850576277e+18
456,0.9406915128401723,41.95577806776492,25.536568294792254,1.8012020205587556e+18
321,0.8646203774505266,47.17008694891788,25.546408871882086,1.5689734444524357e+18
379,0.8925153137383979,52.0140200526961,25.56216143288375,1.3593774611279498e+18
379,0.8628094778677546,58.76370619423766,25.622880747126437,1.910404164856448e+18
920,0.9051282312558074,50.92580887404748,25.64678600750645,1.3514607344850565e+18
114,0.915714258281379,52.55789351426308,25.736061693642974,1.6487376952594675e+18
906,0.9547205137108123,38.048315269759925,25.82552616995074,2.807678690474875e+17
111,0.9347577471239297,46.96667912102224,25.84691492109319,2.3390168687013786e+18
752,0.9277799877789299,42.97509251240649,26.068282658440506,7.354580908267569e+17
920,0.9212307065914249,46.4031979758483,26.204822263122757,1.1126469806669408e+18
920,0.9001405409164865,52.24732279836562,26.2839706805749,1.365963113275743e+18
629,0.922086248505173,44.93552380383939,26.304982812753753,1.0210464020932431e+18
43,0.8567788007127226,52.91368701881284,26.338587132464024,1.7664513472984154e+18
114,0.9163006141153863,52.3747580762426,26.34767856881932,1.735406572543268e+18
43,0.8586155496940786,52.57329475309748,26.376932920400634,1.7202634304797363e+18
341,0.9256866572468858,43.80094146664312,26.551631492049566,1.5786803745815872e+18
405,0.8883874764549851,55.14168939583216,26.55292902592071,1.997037228237305e+18
32,0.9629565287196694,42.80538836630794,26.612619590077408,3.458911028709896e+17
43,0.8782064452053449,48.795135053286394,26.638383051962386,1.403878161041416e+18
406,0.9545347072256112,43.17087918217865,26.833307940849192,2.4403697488325576e+18
341,0.905929643823351,49.280651545440264,26.859472837765342,2.0194756030162112e+18
341,0.9058386171910072,49.304488848070946,26.902803546993507,1.9500623163798328e+18
405,0.8894453521390292,54.87974776402254,26.932412004705732,2.07370475988781e+18
15,0.9265351561891644,46.915360815391864,26.950502986340428,1.3980148336591908e+18
10,0.9176410383722311,41.99198740977928,27.038366282745635,6.650607932627471e+17
15,0.9152680789978809,50.384715107118225,27.52705440710767,1.7032027202938273e+18
114,0.9282615756031523,48.488283603155814,27.888380504279517,1.4790493965424087e+18
405,0.9089143156993996,49.81368458467733,27.969309036611996,1.401432718695508e+18
220,0.938974536616412,43.11828965041606,28.215545320517123,1.7265402219533755e+18
15,0.9115001665752077,51.492799960443406,28.22280039407945,1.8851726555426273e+18
456,0.9196629167670715,48.83052418143661,28.25363055408945,1.721053879163403e+18
711,0.9567236561489617,44.41162313998944,28.673078091138052,5.390691039950083e+17
343,0.9041856740623058,51.928309794411774,28.72306776425545,1.6119234743487654e+18
343,0.9195089663981667,47.59515164379336,28.813968359226976,1.309164226854928e+18
456,0.9116318320179861,51.2131255912959,28.85913931431185,1.940969064616057e+18
456,0.9176252101761736,49.445926178238295,28.99308387516516,1.448401693670318e+18
343,0.8967605434568118,53.90286109476663,29.08815838318086,1.623321099109455e+18
752,0.9101842122655884,47.92524956581378,29.56986956808199,2.1317004981177636e+18
