validations_per_hour,validations_per_hour_predicted
471,934.58
247,481.19
225,390.63
242,405.95
266,414.07
295,452.01
298,420.64
274,446.7
370,567.39
406,940.56
501,1112.49
318,922.07
195,471.58
109,339.0
81,327.55
87,416.74
30,89.61
8,63.20166666666666
2,52.54
103,505.91
152,641.15
185,610.31
91,506.88
104,488.35
83,417.72
81,466.51
105,525.95
95,538.27
110,523.53
149,631.48
115,677.13
197,717.16
122,733.39
104,466.44
75,274.91
74,253.39
39,294.79
32,63.20166666666666
7,43.778999999999996
3,46.28
109,453.01
286,571.34
226,652.77
170,483.29
118,421.72
131,423.07
102,473.52
186,486.98
143,463.77
170,462.53
245,502.47
220,581.03
197,526.18
135,499.17
119,472.7
100,434.68
54,420.8
84,451.49
32,43.778999999999996
14,93.23
1,53.78
51,224.19833333333335
122,332.05
100,410.6
63,337.49
74,399.85
53,329.6
44,389.27
77,413.71
61,327.63
122,423.45
106,452.02
83,432.66
97,463.36
95,489.32
83,388.68
41,439.66
49,412.62
55,338.7
37,93.23
5,69.09166666666667
28,54.83
202,444.01
411,489.95
402,486.54
202,427.51
251,426.94
290,419.62
299,423.96
307,415.39
232,428.25
263,399.27
307,482.32
460,528.49
448,663.03
313,491.36
218,406.27
109,322.63
57,266.69
62,413.08
26,69.09166666666667
1,59.897
28,54.31
224,423.41
412,908.1
418,921.38
282,493.2
275,406.5
288,410.86
234,418.32
250,440.66
243,417.08
281,434.8
277,563.77
404,914.97
526,1149.31
339,871.89
186,407.92
105,277.32
81,250.85
58,360.52
25,59.897
3,70.40333333333334
27,49.0
224,408.94
383,956.39
443,928.77
243,492.79
240,400.35
224,395.56
252,418.54
230,445.75
215,406.76
267,434.49
312,581.77
444,922.17
496,1128.48
313,888.84
198,408.61
104,275.57
70,260.25
71,345.72
27,70.40333333333334
9,70.15466666666666
29,56.48
212,419.46
381,912.16
441,924.28
269,490.31
293,391.64
240,406.96
186,416.12
221,442.96
232,412.41
231,434.62
322,567.18
369,920.15
494,1107.18
356,879.96
208,432.53
102,335.61
72,248.41
60,372.0
30,70.15466666666666
8,66.27166666666666
27,54.62
224,493.62
378,960.12
340,937.88
250,515.86
231,451.15
251,459.06
247,450.77
281,499.03
272,507.22
298,516.01
331,650.07
489,975.46
477,983.43
318,711.12
226,519.14
113,278.19
88,250.9
64,330.88
29,66.27166666666666
7,48.33066666666667
5,44.77
132,454.25
252,558.45
284,627.67
223,490.13
140,414.39
129,422.72
136,473.93
192,469.15
149,451.91
180,466.72
220,545.27
208,582.41
196,550.89
190,539.56
154,450.94
89,434.13
81,423.54
71,450.46
21,48.33066666666667
16,70.77333333333333
2,53.25
76,220.26833333333335
155,334.99
131,404.43
73,337.01
57,355.57
39,332.72
53,412.75
66,432.53
69,332.09
69,427.36
132,449.95
108,427.18
104,465.32
100,479.03
80,394.08
48,429.93
45,416.02
43,338.65
29,70.77333333333333
